condition,trial,host_write_us,host_recv_us,dev_rise_us,n_events,overflow
idle,4697,98552254.790,98553620.117,99556228,1,false
idle,4698,98572811.430,98574092.750,99576756,1,false
idle,4699,98593281.861,98594532.177,99597204,1,false
idle,4700,98613723.692,98615073.933,99617664,1,false
idle,4701,98634581.722,98639587.056,99638464,1,false
idle,4702,98654767.333,98655976.877,99658636,1,false
idle,4703,98675208.593,98676453.578,99679052,1,false
idle,4704,98695636.620,98697008.253,99699460,1,false
idle,4705,98716206.910,98717368.845,99720012,1,false
idle,4706,98736582.005,98737834.149,99740364,1,false
idle,4707,98757030.611,98758336.663,99760792,1,false
idle,4708,98777526.381,98778831.737,99781272,1,false
idle,4709,98798044.464,98799230.461,99801768,1,false
idle,4710,98818423.038,98819754.950,99822128,1,false
idle,4711,98839048.544,98840279.282,99842736,1,false
idle,4712,98859463.681,98860744.991,99863132,1,false
idle,4713,98879949.384,98881200.082,99883592,1,false
idle,4714,98900360.392,98901678.345,99903988,1,false
idle,4715,98920870.451,98922185.180,99924472,1,false
idle,4716,98941360.429,98942670.420,99944944,1,false
idle,4717,98961868.243,98963092.930,99965432,1,false
idle,4718,98982382.232,98983631.664,99985932,1,false
idle,4719,99002828.687,99004100.561,100006356,1,false
idle,4720,99023270.148,99024477.743,100026776,1,false
idle,4721,99043646.723,99044995.599,100047136,1,false
idle,4722,99064156.708,99065434.123,100067616,1,false
idle,4723,99084619.895,99085995.982,100088060,1,false
idle,4724,99105191.214,99106514.199,100108620,1,false
idle,4725,99125707.561,99127019.343,100129168,1,false
idle,4726,99146221.893,99147493.155,100149600,1,false
idle,4727,99166656.911,99167901.640,100170024,1,false
idle,4728,99187063.220,99188379.269,100190408,1,false
idle,4729,99207882.132,99212984.827,100211208,1,false
idle,4730,99228204.529,99229437.924,100231512,1,false
idle,4731,99248616.018,99249835.766,100251900,1,false
idle,4732,99269026.000,99270361.695,100272288,1,false
idle,4733,99289547.550,99290867.465,100292792,1,false
idle,4734,99310059.375,99311361.991,100313288,1,false
idle,4735,99330555.262,99331801.099,100333756,1,false
idle,4736,99351013.080,99352317.101,100354192,1,false
idle,4737,99371505.792,99372676.551,100374672,1,false
idle,4738,99391866.283,99393164.378,100395004,1,false
idle,4739,99412366.596,99413554.840,100415484,1,false
idle,4740,99432742.936,99434047.164,100435868,1,false
idle,4741,99453233.601,99454517.205,100456320,1,false
idle,4742,99473668.128,99475173.680,100476740,1,false
idle,4743,99494366.101,99495575.197,100497416,1,false
idle,4744,99514768.680,99515977.065,100517788,1,false
idle,4745,99535176.530,99536535.228,100538180,1,false
idle,4746,99555727.246,99556925.264,100558744,1,false
idle,4747,99576096.663,99577400.857,100579060,1,false
idle,4748,99596939.551,99602067.970,100599876,1,false
idle,4749,99617282.796,99618402.333,100620208,1,false
idle,4750,99637592.639,99638835.839,100640488,1,false
idle,4751,99658029.053,99659302.999,100660908,1,false
idle,4752,99678503.748,99679948.120,100681368,1,false
idle,4753,99699179.112,99700425.256,100702016,1,false
idle,4754,99719684.017,99720953.816,100722508,1,false
idle,4755,99740185.349,99741427.762,100742984,1,false
idle,4756,99760612.735,99761796.962,100763396,1,false
idle,4757,99780962.316,99782222.781,100783724,1,false
idle,4758,99801390.885,99802690.498,100804136,1,false
idle,4759,99821834.433,99823134.030,100824552,1,false
idle,4760,99842327.406,99843786.840,100845020,1,false
idle,4761,99862979.029,99864218.553,100865664,1,false
idle,4762,99883426.617,99884723.874,100886088,1,false
idle,4763,99903908.262,99905234.701,100906544,1,false
idle,4764,99924429.531,99925658.040,100927048,1,false
idle,4765,99944847.062,99946128.909,100947448,1,false
idle,4766,99965311.725,99966683.151,100967892,1,false
idle,4767,99985880.677,99987171.701,100988448,1,false
idle,4768,100006360.117,100007645.818,101008900,1,false
idle,4769,100026833.636,100028103.967,101029356,1,false
idle,4770,100047300.200,100048593.737,101049800,1,false
idle,4771,100067781.810,100069072.621,101070260,1,false
idle,4772,100088275.780,100089537.763,101090736,1,false
idle,4773,100108714.018,100109943.480,101111200,1,false
idle,4774,100129142.000,100130486.980,101131564,1,false
idle,4775,100149650.086,100150925.549,101152052,1,false
idle,4776,100170126.074,100171473.673,101172508,1,false
idle,4777,100190924.349,100196013.364,101193280,1,false
idle,4778,100211470.978,100216585.791,101213808,1,false
idle,4779,100231780.567,100236933.689,101234104,1,false
idle,4780,100252128.689,100253343.338,101254432,1,false
idle,4781,100272517.956,100273840.884,101274796,1,false
idle,4782,100293029.014,100294325.217,101295288,1,false
idle,4783,100313512.967,100314728.997,101315756,1,false
idle,4784,100333912.039,100335281.540,101336132,1,false
idle,4785,100354467.999,100355715.298,101356668,1,false
idle,4786,100374919.487,100376172.560,101377096,1,false
idle,4787,100395362.447,100396674.870,101397532,1,false
idle,4788,100415865.723,100417133.777,101418008,1,false
idle,4789,100436351.848,100437628.270,101438472,1,false
idle,4790,100456791.053,100457989.079,101458892,1,false
idle,4791,100477139.609,100478490.844,101479216,1,false
idle,4792,100497678.682,100499040.479,101499736,1,false
idle,4793,100518247.075,100519536.840,101520288,1,false
idle,4794,100538742.588,100539973.802,101540776,1,false
idle,4795,100559169.528,100560410.479,101561172,1,false
idle,4796,100579585.477,100580924.163,101581564,1,false
idle,4797,100600090.930,100601463.748,101602044,1,false
idle,4798,100620680.467,100621926.086,101622620,1,false
idle,4799,100641138.104,100642470.257,101643052,1,false
idle,4800,100661664.601,100662912.668,101663576,1,false
idle,4801,100682128.753,100683385.868,101684012,1,false
idle,4802,100702724.452,100707913.916,101704620,1,false
idle,4803,100723115.911,100724279.444,101724960,1,false
idle,4804,100743467.380,100744795.172,101745284,1,false
idle,4805,100764118.470,100765338.400,101765916,1,false
idle,4806,100784543.644,100785703.090,101786320,1,false
idle,4807,100804892.460,100806165.309,101806652,1,false
idle,4808,100825332.274,100826642.377,101827060,1,false
idle,4809,100845799.372,100847117.669,101847516,1,false
idle,4810,100866278.733,100867593.977,101867980,1,false
idle,4811,100886758.798,100888111.360,101888436,1,false
idle,4812,100907300.872,100908655.419,101908960,1,false
idle,4813,100927929.477,100929154.017,101929568,1,false
idle,4814,100948361.707,100949623.531,101949980,1,false
idle,4815,100969081.536,100974136.873,101970676,1,false
idle,4816,100989352.567,100990555.803,101990932,1,false
idle,4817,101010107.313,101015195.167,102011660,1,false
idle,4818,101030607.953,101035634.972,102032144,1,false
idle,4819,101050830.809,101052005.836,102052352,1,false
idle,4820,101071202.297,101072492.115,102072696,1,false
idle,4821,101091676.923,101092955.163,102093156,1,false
idle,4822,101112395.849,101117517.036,102113852,1,false
idle,4823,101132705.133,101134206.750,102134200,1,false
idle,4824,101153704.756,101158407.224,102155172,1,false
idle,4825,101174567.714,101178860.407,102175960,1,false
idle,4826,101195032.286,101199366.012,102196404,1,false
idle,4827,101215562.354,101219881.937,102216920,1,false
idle,4828,101236068.905,101240357.886,102237404,1,false
idle,4829,101256541.619,101260893.875,102257860,1,false
idle,4830,101277110.010,101281402.634,102278400,1,false
idle,4831,101297597.749,101301847.143,102298872,1,false
idle,4832,101318258.689,101323142.398,102319512,1,false
idle,4833,101338453.006,101342893.697,102339680,1,false
idle,4834,101359560.777,101363875.197,102360772,1,false
idle,4835,101380472.141,101384173.203,102381664,1,false
idle,4836,101401363.034,101404185.594,102402536,1,false
idle,4837,101422342.794,101424759.023,102423500,1,false
idle,4838,101442938.070,101445208.681,102444072,1,false
idle,4839,101463370.387,101465687.820,102464488,1,false
idle,4840,101483844.379,101486151.777,102484940,1,false
idle,4841,101504346.097,101506673.169,102505420,1,false
idle,4842,101525247.296,101527847.108,102526296,1,false
idle,4843,101545279.074,101548135.793,102546304,1,false
idle,4844,101565397.108,101568329.051,102566408,1,false
idle,4845,101585535.381,101588745.529,102586524,1,false
idle,4846,101605955.779,101609251.693,102606928,1,false
idle,4847,101626443.687,101629708.211,102627396,1,false
idle,4848,101646898.938,101650508.599,102647836,1,false
idle,4849,101667958.864,101671180.961,102668872,1,false
idle,4850,101688687.663,101691675.079,102689648,1,false
idle,4851,101709177.447,101711831.322,102710048,1,false
idle,4852,101729343.669,101732186.095,102730168,1,false
idle,4853,101749674.448,101752999.807,102750508,1,false
idle,4854,101770582.457,101773100.851,102771364,1,false
idle,4855,101791322.305,101793458.155,102792104,1,false
idle,4856,101811652.868,101813958.191,102812424,1,false
idle,4857,101832167.599,101834480.286,102832920,1,false
idle,4858,101852675.925,101854915.813,102853408,1,false
idle,4859,101873117.146,101875289.580,102873828,1,false
idle,4860,101893466.296,101896234.109,102894156,1,false
idle,4861,101913691.969,101916826.192,102914420,1,false
idle,4862,101934340.990,101937166.370,102934976,1,false
idle,4863,101954392.860,101957623.776,102955032,1,false
idle,4864,101975085.035,101977765.541,102975692,1,false
idle,4865,101995971.902,101998276.131,102996564,1,false
idle,4866,102016466.769,102018592.461,103017036,1,false
idle,4867,102036765.781,102039076.380,103037316,1,false
idle,4868,102057229.682,102059661.641,103057760,1,false
idle,4869,102077819.938,102079955.902,103078332,1,false
idle,4870,102098150.885,102100480.865,103098644,1,false
idle,4871,102118664.846,102121204.970,103119136,1,false
idle,4872,102139697.579,102141544.456,103140212,1,false
idle,4873,102160730.647,102161873.862,103161180,1,false
idle,4874,102181089.891,102182389.920,103181500,1,false
idle,4875,102201554.662,102202887.502,103201940,1,false
idle,4876,102222045.297,102223388.541,103222416,1,false
idle,4877,102242538.558,102243910.572,103242888,1,false
idle,4878,102263054.753,102264349.615,103263384,1,false
idle,4879,102283494.364,102284821.805,103283812,1,false
idle,4880,102304315.688,102309371.986,103304588,1,false
idle,4881,102324544.364,102325800.590,103324816,1,false
idle,4882,102344969.782,102346289.656,103345220,1,false
idle,4883,102365534.528,102367179.926,103365764,1,false
idle,4884,102385684.248,102387787.273,103385968,1,false
idle,4885,102406046.789,102408087.895,103406228,1,false
idle,4886,102426575.853,102429041.091,103426740,1,false
idle,4887,102447511.583,102448932.334,103447660,1,false
idle,4888,102468129.214,102473270.527,103468256,1,false
idle,4889,102488461.995,102489696.124,103488572,1,false
idle,4890,102509268.081,102515010.922,103509352,1,false
idle,4891,102529496.536,102535111.655,103529568,1,false
idle,4892,102549628.962,102551754.624,103549680,1,false
idle,4893,102570400.801,102571940.072,103570424,1,false
idle,4894,102591452.844,102596505.411,103591456,1,false
idle,4895,102611992.924,102616988.599,103611976,1,false
idle,4896,102632219.280,102636988.562,103632184,1,false
idle,4897,102653152.467,102657460.141,103653096,1,false
idle,4898,102673610.155,102678036.656,103673536,1,false
idle,4899,102694325.050,102698751.025,103694224,1,false
idle,4900,102715243.495,102719703.547,103715128,1,false
idle,4901,102736333.260,102739607.652,103736196,1,false
idle,4902,102756812.690,102759989.910,103756660,1,false
idle,4903,102777157.134,102780352.366,103776980,1,false
idle,4904,102797508.746,102800824.505,103797316,1,false
idle,4905,102817975.323,102821445.001,103817760,1,false
idle,4906,102838983.501,102842439.695,103838744,1,false
idle,4907,102859931.287,102863159.144,103859676,1,false
idle,4908,102880647.592,102883235.633,103880368,1,false
idle,4909,102901718.457,102903878.105,103901456,1,false
idle,4910,102922524.058,102924371.183,103922200,1,false
idle,4911,102942851.692,102945208.836,103942512,1,false
idle,4912,102963761.333,102969413.692,103963400,1,false
idle,4913,102983832.646,102985899.981,103983452,1,false
idle,4914,103004153.560,103005812.053,104003756,1,false
idle,4915,103024988.120,103026262.366,104024568,1,false
idle,4916,103045494.904,103046796.768,104045064,1,false
idle,4917,103065942.737,103067237.529,104065484,1,false
idle,4918,103086335.776,103087743.306,104085856,1,false
idle,4919,103106891.419,103108184.355,104106396,1,false
idle,4920,103127335.573,103128683.329,104126820,1,false
idle,4921,103147832.462,103149145.541,104147296,1,false
idle,4922,103168297.604,103169605.078,104167736,1,false
idle,4923,103188746.701,103190081.658,104188168,1,false
idle,4924,103209230.340,103210599.180,104208632,1,false
idle,4925,103229742.464,103231042.074,104229132,1,false
idle,4926,103250370.322,103255725.716,104249732,1,false
idle,4927,103270924.879,103276555.571,104270268,1,false
idle,4928,103291901.046,103296784.128,104291216,1,false
idle,4929,103311941.509,103317678.893,104311236,1,false
idle,4930,103332931.330,103337612.052,104332212,1,false
idle,4931,103353867.047,103358076.086,104353108,1,false
idle,4932,103374312.177,103378507.278,104373548,1,false
idle,4933,103394723.425,103399133.565,104393972,1,false
idle,4934,103415361.301,103419562.270,104414560,1,false
idle,4935,103435786.373,103439918.604,104434960,1,false
idle,4936,103456124.458,103460360.859,104455284,1,false
idle,4937,103476556.356,103480974.086,104475692,1,false
idle,4938,103497173.451,103501514.434,104496292,1,false
idle,4939,103517771.829,103521976.687,104516868,1,false
idle,4940,103538182.555,103542464.748,104537256,1,false
idle,4941,103558682.204,103562894.552,104557812,1,false
idle,4942,103579090.361,103583383.067,104578132,1,false
idle,4943,103599591.223,103603883.193,104598612,1,false
idle,4944,103620119.001,103624382.600,104619120,1,false
idle,4945,103640580.911,103644784.755,104639552,1,false
idle,4946,103660979.864,103665363.079,104659936,1,false
idle,4947,103681867.914,103685803.591,104680796,1,false
idle,4948,103701933.144,103706255.740,104700852,1,false
idle,4949,103722513.797,103726749.864,104721420,1,false
idle,4950,103742989.968,103747235.243,104741868,1,false
idle,4951,103763454.636,103767746.063,104762312,1,false
idle,4952,103784013.492,103788078.165,104782844,1,false
idle,4953,103804314.156,103809160.623,104803124,1,false
idle,4954,103824488.436,103829801.336,104823288,1,false
idle,4955,103845347.462,103849597.693,104844108,1,false
idle,4956,103865826.630,103870126.720,104864592,1,false
idle,4957,103886695.176,103890589.782,104885488,1,false
idle,4958,103906720.435,103911141.011,104905468,1,false
idle,4959,103927407.116,103931512.260,104926096,1,false
idle,4960,103947718.009,103952031.402,104946428,1,false
idle,4961,103968250.135,103972454.700,104966904,1,false
idle,4962,103989006.125,103993222.760,104987644,1,false
idle,4963,104009489.686,104013386.613,105008100,1,false
idle,4964,104029543.468,104033765.947,105028140,1,false
idle,4965,104050018.789,104054269.110,105048596,1,false
idle,4966,104070473.662,104074735.791,105069032,1,false
idle,4967,104090957.363,104095346.731,105089500,1,false
idle,4968,104111586.114,104115651.496,105110104,1,false
idle,4969,104131865.896,104136159.927,105130364,1,false
idle,4970,104152386.099,104156648.411,105150860,1,false
idle,4971,104172860.268,104177219.969,105171320,1,false
idle,4972,104193421.804,104197710.359,105191852,1,false
idle,4973,104213922.585,104218188.360,105212336,1,false
idle,4974,104234451.116,104238672.725,105232848,1,false
idle,4975,104254912.676,104259231.523,105253284,1,false
idle,4976,104275433.381,104279710.126,105273792,1,false
idle,4977,104295923.007,104300159.152,105294256,1,false
idle,4978,104316384.576,104320648.954,105314704,1,false
idle,4979,104337019.389,104341107.278,105335312,1,false
idle,4980,104357489.584,104361421.804,105355764,1,false
idle,4981,104377607.665,104382014.974,105375860,1,false
idle,4982,104398227.759,104402569.931,105396464,1,false
idle,4983,104419044.303,104423055.427,105417256,1,false
idle,4984,104439249.137,104443468.332,105437440,1,false
idle,4985,104459680.153,104463979.760,105457932,1,false
idle,4986,104480174.326,104484499.751,105478328,1,false
idle,4987,104500689.276,104504860.861,105498888,1,false
idle,4988,104521492.220,104525509.254,105519612,1,false
idle,4989,104541962.139,104546251.608,105540056,1,false
idle,4990,104562761.868,104567008.278,105560836,1,false
idle,4991,104583477.279,104587244.851,105581532,1,false
idle,4992,104603724.679,104607851.820,105601776,1,false
idle,4993,104624482.190,104628176.144,105622492,1,false
idle,4994,104644638.492,104648505.905,105642636,1,false
idle,4995,104664991.601,104669187.705,105662972,1,false
